disease,f1,rouge1,rouge2,rougeL,bleu4
乙状结肠交界性肿瘤的中医治疗方法有哪些。,0.017094017094017092,0.012931029817183609,0.0,0.012931029817183609,0.0019741096600394592
斑秃的中医治疗方法有哪些。,0.16810344827586207,0.16521738651313814,0.02932550827598745,0.13478260390444252,0.00843166208393419
消化不良的中医治疗方法有哪些。,0.19068736141906878,0.18834080233575995,0.06926406431080578,0.15246636287387658,0.0273388344654144
女子颜面黑变病的中医治疗方法有哪些。,0.27440633245382584,0.2719999950028801,0.05996472168553242,0.2239999950028801,0.033576496563884936
珠蛋白生成障碍性贫血的中医治疗方法有哪些。,0.29333333333333333,0.2914798156568602,0.07235889514523126,0.19730941206941635,0.022833147494042923
乳头肌功能不全的中医治疗方法有哪些。,0.16738197424892703,0.16450216004338383,0.03323262356308429,0.11255410809533198,0.0052848697396511235
喉异物的中医治疗方法有哪些。,0.26636568848758463,0.26244343397801034,0.05747125936798168,0.18552035705493347,0.01699755463685317
牙种植非特异性并发症的中医治疗方法有哪些。,0.18672199170124484,0.1841004134692146,0.05571030140858666,0.12970710802988414,0.01271436104181326
直肠多处损伤的中医治疗方法有哪些。,0.0880503144654088,0.0845665912107955,0.011428566429226676,0.0634249421621698,0.007412099073027066
Cronkhite-Canada综合征的中医治疗方法有哪些。,0.09550561797752809,0.09090908602676291,0.01098900633679704,0.09090908602676291,0.011595117182441363
乳核的中医治疗方法有哪些。,0.2746987951807229,0.2731707267169543,0.05388272083212617,0.19999999500963725,0.013891808005852479
溴中毒的中医治疗方法有哪些。,0.2182741116751269,0.22959183173521464,0.03720929736193805,0.12755101540868405,0.01518038904968775
痈的中医治疗方法有哪些。,0.17687074829931973,0.17391303872460986,0.024729515982600477,0.1281464483355939,0.004838036380776844
肛周脓肿的中医治疗方法有哪些。,0.2863636363636363,0.2844036647352917,0.0625931395696975,0.20183485739584223,0.023756645944026048
齿龈继发恶性肿瘤的中医治疗方法有哪些。,0.24481327800829875,0.24267781950447304,0.0603448226661386,0.17991631322832247,0.013661558306295502
心绞痛的中医治疗方法有哪些。,0.02526315789473684,0.02123141752696868,0.0,0.02123141752696868,0.002087981742161498
下颌骨骨坏死的中医治疗方法有哪些。,0.12133891213389121,0.11839322978496326,0.0230880181038597,0.09302325092661237,0.006920429608267959
后巩膜炎的中医治疗方法有哪些。,0.03115264797507788,0.02523658814357886,0.0,0.02523658814357886,0.004214650349711615
腹膜良性肿瘤的中医治疗方法有哪些。,0.0814663951120163,0.07802874258558275,0.010596021516602484,0.06570841404348833,0.005052044540094842
牙宣的中医治疗方法有哪些。,0.01809954751131222,0.013698625154606596,0.0,0.013698625154606596,0.002499262025011588
心包积液的中医治疗方法有哪些。,0.2163355408388521,0.21428570950583956,0.06576980071391424,0.16071428093441104,0.020904997537168575
口腔黏膜过度角化的中医治疗方法有哪些。,0.23650385604113114,0.2389610340784619,0.05693949680728505,0.18181817693560476,0.016755089036260055
睑外翻的中医治疗方法有哪些。,0.22167487684729062,0.21890546764127136,0.036727874833125444,0.1641790994820674,0.010611866536543224
腹膜炎的中医治疗方法有哪些。,0.033613445378151266,0.0296610123168637,0.0,0.0296610123168637,0.002234508035744911
胃癌的中医治疗方法有哪些。,0.2142857142857143,0.2113402011888884,0.05582922327808695,0.16494844861156885,0.026133335655395922
眶区浅表损伤的中医治疗方法有哪些。,0.1900647948164147,0.18736382970462465,0.04291845002413068,0.14379084495516936,0.016004009991771276
婴儿脐疝的中医治疗方法有哪些。,0.09497206703910616,0.09039547531041554,0.00785854141539034,0.09039547531041554,0.004899761474746789
筛骨良性肿瘤的中医治疗方法有哪些。,0.14990138067061143,0.14741035359748275,0.026845632593703914,0.09960158865724378,0.0068031687545572015
脑脊液鼻漏的中医治疗方法有哪些。,0.1935483870967742,0.19047618547772954,0.04173354235957693,0.12531327820955918,0.012268087398719037
再生障碍性贫血的中医治疗方法有哪些。,0.20202020202020204,0.19948848605595215,0.02792320626920035,0.13299232237308778,0.016530012731687437
非霍乱弧菌感染的中医治疗方法有哪些。,0.2797202797202797,0.27659573992253916,0.0787036991024737,0.21276595268849668,0.02415637520141411
面结缔组织肿瘤的中医治疗方法有哪些。,0.09292035398230088,0.08888888395565461,0.02203856250829215,0.07999999506676575,0.003988891691898774
颊黏膜恶性肿瘤的中医治疗方法有哪些。,0.1801801801801802,0.17727272227438032,0.05487804382515104,0.13636363136528942,0.015347884537291905
慢性鼻咽炎的中医治疗方法有哪些。,0.029411764705882353,0.02380951890323939,0.0,0.02380951890323939,0.004326311086018633
肝硬化伴食管静脉曲张破裂出血的中医治疗方法有哪些。,0.25587467362924277,0.2532981480443606,0.0829346042596708,0.21635883406019185,0.05589405639160636
下颌无牙区牙槽嵴中度萎缩的中医治疗方法有哪些。,0.17977528089887643,0.17687074330366476,0.03459118998284357,0.12698412198847206,0.00903546430544368
喉阻塞的中医治疗方法有哪些。,0.2727272727272727,0.2810810761057707,0.037478700335085935,0.19459458961928428,0.011628782732171824
头癣的中医治疗方法有哪些。,0.1971153846153846,0.19417475247961652,0.04444443951342963,0.14077669422718933,0.010296881526620862
肠梗阻的中医治疗方法有哪些。,0.21759259259259262,0.21545666962732216,0.05462821962554244,0.1733021028825915,0.010259451194229306
中暑痉挛的中医治疗方法有哪些。,0.13908872901678657,0.1359223252031296,0.01697792370170877,0.12135921840701311,0.008906313831523656
肠梗阻的中医治疗方法有哪些。,0.2710280373831776,0.26886791953542194,0.07932010831641405,0.2122641459505163,0.019990145978005795
虹膜损伤的中医治疗方法有哪些。,0.05655526992287918,0.051948046952134064,0.0,0.051948046952134064,0.0033360859843250914
葡萄膜渗漏综合征的中医治疗方法有哪些。,0.07709750566893424,0.07289293350594936,0.005934713128410686,0.06833712484991293,0.005541820349656207
视盘星形细胞错构瘤的中医治疗方法有哪些。,0.05092592592592593,0.05140186466372648,0.011718745104448456,0.042056070271203214,0.0025252146134761757
肘管综合征的中医治疗方法有哪些。,0.1645021645021645,0.161572047511966,0.028735627195840805,0.11353711301414945,0.0071069403875140685
慢性心包炎的中医治疗方法有哪些。,0.18604651162790697,0.18181817685360918,0.018306631327389487,0.15488214991758228,0.008531920338710109
先天性气管狭窄的中医治疗方法有哪些。,0.06611570247933884,0.06249999505868095,0.00804289045274839,0.04999999505868104,0.005175129719385316
非淋菌性尿道炎的中医治疗方法有哪些。,0.16777041942604856,0.1648106854261637,0.02702702206494874,0.13363028453529513,0.006493846332457301
脓肿的中医治疗方法有哪些。,0.2553191489361702,0.2523076873796924,0.04564314878738364,0.20923076430276935,0.014601728577872711
急性缺钾性低钾血症的中医治疗方法有哪些。,0.1945031712473573,0.1918976499170309,0.05179855624450127,0.12793176505562368,0.014607626149491817
肛门息肉的中医治疗方法有哪些。,0.03827751196172249,0.038647338014890134,0.0,0.038647338014890134,0.0025190501141517116
胰腺假性囊肿的中医治疗方法有哪些。,0.1757105943152455,0.17232375486014645,0.024561398508834504,0.1253263658262039,0.011252440432081137
急性泪小管炎的中医治疗方法有哪些。,0.11891891891891891,0.11506848815372511,0.018832386752921038,0.10958903609893061,0.005255170431429866
化脓性脉络膜脱离的中医治疗方法有哪些。,0.2203023758099352,0.21834060650626427,0.06537889550786143,0.14410479864600234,0.016899854593199756
维生素A缺乏病伴有结膜干燥症的中医治疗方法有哪些。,0.030581039755351678,0.0247677968787212,0.0,0.0247677968787212,0.0039035279414353814
颈皮肤原位癌的中医治疗方法有哪些。,0.19753086419753083,0.19451371078538082,0.05537458783392973,0.1496259302367524,0.01905346900141546
先天性胆总管狭窄的中医治疗方法有哪些。,0.13646055437100213,0.13333332861824504,0.02150537140695864,0.10322580173652467,0.011434652252456635
头颈皮肤恶性肿瘤的中医治疗方法有哪些。,0.21345707656612528,0.21077282878949602,0.04431314123819409,0.16861826204476535,0.01731930702221442
病毒性肝炎双重感染(同时感染)的中医治疗方法有哪些。,0.0881542699724518,0.08356545461192913,0.0,0.07799442397126063,0.002325198362228893
V型内斜视的中医治疗方法有哪些。,0.19878296146044624,0.1963190134551128,0.048022593870216616,0.13905929975368136,0.007229456289719107
舌病的中医治疗方法有哪些。,0.034313725490196074,0.02970296530303486,0.0,0.02970296530303486,0.0032168311000642306
小儿慢性肾功能衰竭的中医治疗方法有哪些。,0.028639618138424826,0.024096380542895507,0.0,0.024096380542895507,0.002905035889242815
致幻药中毒的中医治疗方法有哪些。,0.15384615384615383,0.15540540040563383,0.02288329023852146,0.10135134635157987,0.007558654670878949
牙齿楔状缺损的中医治疗方法有哪些。,0.2850678733031674,0.28310501783115455,0.06128133205992391,0.210045657100561,0.014887806285523657
新生儿低钙血症的中医治疗方法有哪些。,0.0975609756097561,0.09340658859150489,0.01535508173857442,0.08241757760249395,0.007050534762283985
眼外肌恶性肿瘤的中医治疗方法有哪些。,0.22844827586206898,0.2265795158606615,0.061711074967514164,0.17864923263626065,0.020242600029076723
泪道多形性腺瘤的中医治疗方法有哪些。,0.20796460176991152,0.20535713785803983,0.05044509897207912,0.1651785664294684,0.018730318720449734
十二指肠静脉曲张伴出血的中医治疗方法有哪些。,0.2398190045248869,0.23744291747461488,0.06033182006283468,0.17351597683534553,0.012571724175177839
多发性睫状体囊肿的中医治疗方法有哪些。,0.044444444444444446,0.041044771361732006,0.0050377784339775255,0.041044771361732006,0.0036349574111324795
残根的中医治疗方法有哪些。,0.2517482517482517,0.24941175978961944,0.06402438527532013,0.2258823480249136,0.012005371596233352
垂体危象与垂体卒中的中医治疗方法有哪些。,0.16764132553606237,0.16535432574965914,0.028350510477203553,0.12992125488351747,0.009330480819404557
呼吸衰竭的中医治疗方法有哪些。,0.1787709497206704,0.1751412380457405,0.029906537423356475,0.15254236798924337,0.010330142927448913
创伤性失明的中医治疗方法有哪些。,0.029498525073746312,0.023880592130809643,0.0,0.023880592130809643,0.00417404024476707
胰坏死的中医治疗方法有哪些。,0.1606217616580311,0.15706805783599698,0.03208555661757631,0.13089004736479282,0.00894869586875776
乳房湿疹的中医治疗方法有哪些。,0.225201072386059,0.22222221722225907,0.05163510688391184,0.15718156681575507,0.01837542146455681
先天性泪管狭窄的中医治疗方法有哪些。,0.02100840336134454,0.016949147724164684,0.0,0.016949147724164684,0.0019680113554832934
空肠损伤的中医治疗方法有哪些。,0.19354838709677422,0.20050124824215937,0.04983388205251649,0.15037593495895143,0.015180124970128966
肝豆状核变性的中医治疗方法有哪些。,0.18032786885245905,0.17768594570043042,0.04184099925437094,0.13636363165084367,0.013285848330618397
迁延性昏迷的中医治疗方法有哪些。,0.023575638506876228,0.019841264872765163,0.0,0.019841264872765163,0.002376638456479026
头面颈部淋巴管瘤的中医治疗方法有哪些。,0.05542725173210161,0.05128204632337408,0.0,0.04662004166136947,0.001615246686473919
喉气管瘢痕性狭窄的中医治疗方法有哪些。,0.028776978417266185,0.02905568510854929,0.0,0.02905568510854929,0.0031238758516976737
咽、喉、鼻腔血管瘤的中医治疗方法有哪些。,0.02830188679245283,0.023809518880386505,0.0,0.023809518880386505,0.0030443930725340645
可见肠蠕动的中医治疗方法有哪些。,0.22374429223744294,0.22119815186933262,0.04504504009121789,0.16589861269882578,0.011451100376783672
肠狭窄的中医治疗方法有哪些。,0.17817371937639198,0.1752808940854944,0.059701487577411866,0.14831460195066293,0.02637171202146249
反应性精神病的中医治疗方法有哪些。,0.2627737226277372,0.2598039168454441,0.0890302017446122,0.2107843090023069,0.022076003989744974
缩窄性法特乳头炎的中医治疗方法有哪些。,0.021798365122615803,0.016528920677550824,0.0,0.016528920677550824,0.00316798856708151
潜伏梅毒的中医治疗方法有哪些。,0.1654676258992806,0.1605839368000428,0.04358353064320057,0.1605839368000428,0.01447914597749003
缺牙引起的颌骨牙槽嵴中度萎缩的中医治疗方法有哪些。,0.11368421052631579,0.1106382929484837,0.020114937534682176,0.08510637805486675,0.004127594997843047
风湿热的中医治疗方法有哪些。,0.26960784313725494,0.2673267277129694,0.043343648251972705,0.18811880692089025,0.017190396181535155
女性性高潮障碍的中医治疗方法有哪些。,0.261501210653753,0.25916869917516044,0.07540983108927742,0.20537896812381573,0.020014624366251337
调节性内斜视的中医治疗方法有哪些。,0.1580547112462006,0.1538461489999528,0.012875531846232028,0.09230768746149137,0.010562382225378926
增生性玻璃体视网膜病伴视网膜脱离的中医治疗方法有哪些。,0.23529411764705882,0.2405063243546263,0.08285713787514315,0.17299577583141962,0.016839602840416957
肺出血型钩端螺旋体病的中医治疗方法有哪些。,0.029925187032418952,0.025188911880413913,0.0,0.025188911880413913,0.0031249096091271
眶内血栓性静脉炎的中医治疗方法有哪些。,0.2890995260663507,0.2870813347147502,0.07228915163303852,0.18660286581522872,0.01851060339108551
生殖器疱疹的中医治疗方法有哪些。,0.31024930747922436,0.30812324431105786,0.09037327595925627,0.22408963086567968,0.02359756844555635
原发性胆汁性肝硬化伴食管静脉曲张破裂出血的中医治疗方法有哪些。,0.040268456375838924,0.036281174173518914,0.0030441350307391993,0.036281174173518914,0.0031121271662492025
高血压1级的中医治疗方法有哪些。,0.02188183807439825,0.017699110096034743,0.0,0.017699110096034743,0.00242290041941395
扁平苔藓的中医治疗方法有哪些。,0.22508038585209003,0.2214983665596453,0.04761904301493646,0.1824104186769092,0.020523679734405317
鸡眼与胼胝的中医治疗方法有哪些。,0.024999999999999998,0.02025315966851584,0.0,0.02025315966851584,0.0026565380546628215
小腿突然抽筋的中医治疗方法有哪些。,0.26373626373626374,0.2611111061112655,0.07835820398035506,0.20555555055571004,0.03592698149852389
额部血肿的中医治疗方法有哪些。,0.19858156028368795,0.19570405237176833,0.046511622907032465,0.13842481609491875,0.00781493459235916
眼睑(包括眦)皮肤原位癌的中医治疗方法有哪些。,0.2122905027932961,0.2090395434215903,0.025735289905926297,0.14124293325209886,0.00655167745339208
孢子丝菌病的中医治疗方法有哪些。,0.03234501347708895,0.027247951515566363,0.0,0.027247951515566363,0.003927274093730473
声带癌的中医治疗方法有哪些。,0.18105263157894738,0.1783439443323823,0.04604316056104809,0.13588109932176665,0.011739972558399264
睑缘炎的中医治疗方法有哪些。,0.2209631728045326,0.2177650379809691,0.03557311758659007,0.17765042480045334,0.013086282391962559
萎缩性舌炎的中医治疗方法有哪些。,0.1434977578475336,0.14027148833101305,0.04327665654336204,0.0950226195527326,0.016004908344970325
新生儿硬肿症的中医治疗方法有哪些。,0.3113207547169812,0.3095238046472789,0.08124999502153352,0.23333332845680285,0.033173962846836595
先天性视网膜劈裂合并黄斑变性的中医治疗方法有哪些。,0.17902813299232734,0.18041236618198017,0.04203151864287066,0.0824742218520834,0.012330091587566375
黄褐斑的中医治疗方法有哪些。,0.15384615384615383,0.15058823043366104,0.03338391010207749,0.11764705396307287,0.009041269513740312
骨开裂的中医治疗方法有哪些。,0.27777777777777773,0.2760563330313827,0.047619042643437165,0.2366197133130729,0.011357290318247193
慢性病毒性肝炎的中医治疗方法有哪些。,0.22997946611909653,0.22774326638375586,0.0727272677765762,0.16563146514151988,0.020592989663786806
肠道毛细线虫病的中医治疗方法有哪些。,0.17078651685393256,0.16818181319431832,0.011976042922121904,0.10909090410340933,0.006718760351494272
急性心尖部心肌梗死的中医治疗方法有哪些。,0.0757238307349666,0.07207206708921794,0.008968604866378542,0.063063058080209,0.004692013332698259
陈旧性肠结核的中医治疗方法有哪些。,0.18407960199004972,0.18090451765864513,0.03654484550280971,0.12562813574909745,0.007871558955666727
下颌无牙区牙槽嵴轻度萎缩的中医治疗方法有哪些。,0.13968253968253969,0.1350482266068384,0.043383943261325275,0.11575562210523073,0.013507130057386072
病毒性肝炎未分型慢性中度的中医治疗方法有哪些。,0.19753086419753085,0.19502074195072414,0.03042876401845015,0.1535269660171142,0.009034244684350152
鼻唇沟恶性肿瘤的中医治疗方法有哪些。,0.2554890219560878,0.25352112184090464,0.05851063330809374,0.18913480393346005,0.016097169917665573
黄水疮的中医治疗方法有哪些。,0.1608695652173913,0.15789473196675916,0.02439023892702548,0.1271929775807943,0.0059310118320327065
慢性舌扁桃体炎的中医治疗方法有哪些。,0.24918032786885244,0.2458471713424797,0.06465516788207895,0.17275747034580205,0.011494887750951456
胃沙漏状挛缩的中医治疗方法有哪些。,0.015424164524421594,0.010389605451984129,0.0,0.010389605451984129,0.0029071231199501515
男性生殖器畸形的中医治疗方法有哪些。,0.29708222811671087,0.29490616123022523,0.06896551239001224,0.2144772068066328,0.02920551566088232
血证的中医治疗方法有哪些。,0.1680672268907563,0.16560509090492753,0.03806734504050534,0.12738853039537343,0.010007413721743495
热衰竭的中医治疗方法有哪些。,0.1912568306010929,0.1878452989064743,0.02636534339940725,0.14917126575730302,0.009657635160963867
上气道咳嗽综合征的中医治疗方法有哪些。,0.21383647798742136,0.21186440181925104,0.01952579708571983,0.152542367920946,0.01250715978719
卵巢癌的中医治疗方法有哪些。,0.24228028503562946,0.23980814847747708,0.05438065967885516,0.18225419164294476,0.013800543910482427
肺脓肿的中医治疗方法有哪些。,0.3298969072164948,0.32812499506564674,0.10977701043917303,0.2187499950656468,0.03511650923655321
巨大牙骨质瘤的中医治疗方法有哪些。,0,0.0,0.0,0.0,0
胎盘早期剥离的中医治疗方法有哪些。,0.2470862470862471,0.24470587735761948,0.06172839008078077,0.1741176420635019,0.021320657445725852
门脉高压性胃肠病的中医治疗方法有哪些。,0.1896162528216704,0.18678814993695564,0.03206996584616182,0.11389521144037257,0.014709511468446103
先天性膈疝的中医治疗方法有哪些。,0.04793028322440086,0.04357297992092364,0.00560223597231482,0.034858382971032706,0.002498703921081939
咽喉继发恶性肿瘤的中医治疗方法有哪些。,0.2751677852348993,0.2721088386820307,0.060085832348358216,0.21768706997454776,0.013111464853937875
白化病的中医治疗方法有哪些。,0.2582159624413145,0.25592416567047016,0.058103970536337625,0.17535544529132333,0.028649882605517676
小肠毛细血管扩张的中医治疗方法有哪些。,0.028915662650602407,0.0243308953086956,0.0,0.0243308953086956,0.0027164290868987215
颞颌关节混合型强直的中医治疗方法有哪些。,0.17452830188679244,0.17183770385131109,0.02325580899675606,0.13842481602314882,0.00903475718869724
关闭回肠造口的中医治疗方法有哪些。,0.27848101265822783,0.2756410207497125,0.06981519035067854,0.21794871305740476,0.018955927393999733
上睑下垂的中医治疗方法有哪些。,0.032258064516129024,0.02614378596266485,0.0,0.02614378596266485,0.004735389367708096
冠状动脉介入治疗术后心肌梗死的中医治疗方法有哪些。,0.15486725663716813,0.15212527473517226,0.04878048280864306,0.1342281830125772,0.010120181448077092
Goldmann-Favre玻璃体视网膜变性的中医治疗方法有哪些。,0.19584569732937687,0.19760478544946047,0.041407862499646966,0.13772454592850245,0.016081509078835203
髂骨致密性骨炎的中医治疗方法有哪些。,0.2180293501048218,0.21564481531746008,0.06495263372292992,0.1818181768396588,0.022349314809484974
肠麻痹的中医治疗方法有哪些。,0.23502304147465436,0.2325581346080044,0.06315788973694426,0.18139534391033002,0.018855991798827743
感染性心内膜炎的中医治疗方法有哪些。,0.18461538461538463,0.18134714531276022,0.048027439546322936,0.15025906241120585,0.02251315608206137
牙痛的中医治疗方法有哪些。,0.06395348837209304,0.0588235244179935,0.0,0.05294117147681709,0.003384117613302592
舌下腺囊肿的中医治疗方法有哪些。,0.27649769585253453,0.2744185998511628,0.07407406913242108,0.2046511579906978,0.0182110248737988
气管恶性肿瘤的中医治疗方法有哪些。,0.22272727272727275,0.22018348125126264,0.06794681923133854,0.15596329776502416,0.023910630338923714
鼻乳头状瘤的中医治疗方法有哪些。,0.18259023354564757,0.17987151538500348,0.04663922686921084,0.14132761816872946,0.008821378847367119
膀胱结石的中医治疗方法有哪些。,0.02292263610315186,0.017391299399287272,0.0,0.017391299399287272,0.003288741809421154
滑胎的中医治疗方法有哪些。,0.1704781704781705,0.16771487981312286,0.0393258377345433,0.12997903075651915,0.011548784813818679
视网膜色素变性(无色素型)的中医治疗方法有哪些。,0.1784037558685446,0.1753554452818896,0.043143292380692935,0.16113743580321663,0.016078429814773545
疣的中医治疗方法有哪些。,0.21171171171171171,0.2090909043596076,0.09374999506328151,0.1818181770868803,0.03692512800198332
自身免疫性聋的中医治疗方法有哪些。,0.23157894736842105,0.22929935812063607,0.04231311206630109,0.1698513751057741,0.01232863961519399
丛集性头痛的中医治疗方法有哪些。,0.18571428571428572,0.182692302776558,0.03833865317636256,0.1394230720073273,0.01175926177352765
结膜囊肿的中医治疗方法有哪些。,0.2488479262672811,0.24708624213648056,0.050156734837905,0.16317015822039668,0.015784406750850275
淋巴细胞性间质性肺炎的中医治疗方法有哪些。,0.17928286852589642,0.1767068224725409,0.03616133020734708,0.11646585861711928,0.009155060535610712
小肠阴道瘘的中医治疗方法有哪些。,0.2014388489208633,0.19902912137489406,0.045528450333743684,0.16504853885062226,0.011039355011886055
眉弓恶性肿瘤的中医治疗方法有哪些。,0.24302788844621515,0.24096385048491162,0.054901955784732816,0.18072288662948996,0.015099432755381618
高渗性非酮症高血糖昏迷的中医治疗方法有哪些。,0.23357664233576644,0.2309582259582612,0.04227641786894102,0.17199016699020234,0.013868092874843736
慢性左心功能不全的中医治疗方法有哪些。,0.23913043478260868,0.2368421003440483,0.06386066264311076,0.1666666617475571,0.017941335557839787
牙本质过敏症的中医治疗方法有哪些。,0.2346041055718475,0.2314540009368755,0.05450733258336344,0.18397625612975385,0.01687167005626297
眶外下方骨折的中医治疗方法有哪些。,0.2638888888888889,0.26168223812439956,0.05612998025732651,0.18691588298421272,0.018023155757339208
闭合性气胸的中医治疗方法有哪些。,0.20183486238532108,0.19907406917052478,0.05214723429810165,0.16666666176311742,0.012688326574376288
阿米巴痢疾的中医治疗方法有哪些。,0.024691358024691357,0.01995011979651988,0.0,0.01995011979651988,0.0026895555508378603
颅眶骨折的中医治疗方法有哪些。,0.19672131147540983,0.194214871109897,0.03324099224100565,0.1280991686305582,0.007886698094553383
急性下壁正后壁心肌梗死的中医治疗方法有哪些。,0.022346368715083796,0.01694914757365526,0.0,0.01694914757365526,0.003346517986621963
先天性肛门闭锁的中医治疗方法有哪些。,0.13493975903614458,0.13625303690198393,0.013136284383402226,0.08272505636670421,0.004111970840877981
先天性脐疝的中医治疗方法有哪些。,0.28500000000000003,0.28282827782943076,0.08903020167758172,0.20202019702135,0.04127738952216846
双眼运动功能障碍的中医治疗方法有哪些。,0.13776722090261284,0.13429256102801232,0.028753988889700578,0.11510790874983487,0.007109666057158119
外伤性白内障的中医治疗方法有哪些。,0.31850117096018743,0.32547169320042724,0.06835066368371237,0.20754716489854053,0.016398018264597147
舌根淋巴结肿大的中医治疗方法有哪些。,0.2339955849889625,0.23214285229442372,0.06222221725541879,0.1874999951515666,0.014848666031456025
黄斑变性的中医治疗方法有哪些。,0.18385650224215247,0.1809954702937083,0.04976671354909604,0.15384614902673996,0.008749306697511984
成纤维性纤维瘤的中医治疗方法有哪些。,0.20224719101123595,0.1995464804465219,0.06278026410844595,0.17233559609278037,0.01906206610994539
唇部肿物的中医治疗方法有哪些。,0.031496062992125984,0.026525193992500695,0.0,0.026525193992500695,0.004029135583762463
肺肉瘤的中医治疗方法有哪些。,0.26024096385542167,0.2579075376686144,0.06521738630511979,0.21411191723065826,0.0171742655728408
近中阻生的中医治疗方法有哪些。,0.1663442940038685,0.1637426851957489,0.029729724758364603,0.10136451755442344,0.00867624978927535
蝶窦恶性肿瘤的中医治疗方法有哪些。,0.027450980392156862,0.023762371353868272,0.0,0.023762371353868272,0.0026417202459478807
遗尿症的中医治疗方法有哪些。,0.22488038277511965,0.22222221728943514,0.0424143506328628,0.1884057921686622,0.008763218601582055
急性高侧壁正后壁心肌梗死的中医治疗方法有哪些。,0.28643216080402006,0.28426395443737285,0.06172839013793669,0.21827410672163683,0.036036886179252964
先天性鼻泪管缺如的中医治疗方法有哪些。,0.3134328358208956,0.3115577840236358,0.03940886217336617,0.2160803970889625,0.009709474017823265
肺梗死的中医治疗方法有哪些。,0.28428927680798005,0.2821158640938018,0.06471494108086202,0.18136019658750466,0.015396580707355684
胆管良性肿瘤的中医治疗方法有哪些。,0.0477326968973747,0.04337348897825577,0.0,0.04337348897825577,0.003664453866345072
心室扩大的中医治疗方法有哪些。,0.21656050955414013,0.21413275744159507,0.04885056976916585,0.15845823924031033,0.009973242475002505
2型糖尿病性胃轻瘫的中医治疗方法有哪些。,0.27294117647058824,0.27078384303315833,0.0665658044169087,0.1900237480212819,0.03246566394246059
化脓性牙髓炎的中医治疗方法有哪些。,0.035794183445190156,0.03160270405332074,0.0,0.03160270405332074,0.002342074907958809
肺炎的中医治疗方法有哪些。,0.2837209302325581,0.28169013585609126,0.06576980068147174,0.17840375087956548,0.016608332615977148
鼓膜外伤的中医治疗方法有哪些。,0.04337349397590362,0.039024385553361664,0.006745357680986559,0.039024385553361664,0.0030341289811059973
盲袢综合征的中医治疗方法有哪些。,0.1575492341356674,0.1545253817189306,0.04294478043434132,0.11479028238118229,0.0157508659043596
颌骨血管畸形的中医治疗方法有哪些。,0.27672955974842767,0.2738853455529637,0.07707128625302133,0.21019107803704012,0.022440340426026734
高血压脑病的中医治疗方法有哪些。,0.1838074398249453,0.1810154476070739,0.029112076528332163,0.11920529308168765,0.006567873515483872
病毒性肝炎乙型丁型(同时感染)急性无黄疸型的中医治疗方法有哪些。,0.24036281179138325,0.23798626505495665,0.05775075489176972,0.1647597204325311,0.02815320708573618
痴呆的中医治疗方法有哪些。,0.21888412017167377,0.21645021163162245,0.04913294302236176,0.16883116401257486,0.017159921506655677
宫颈糜烂的中医治疗方法有哪些。,0.29608938547486036,0.2937853057861726,0.0808823481382464,0.21468926058843255,0.0308983964963386
十二指肠憩室伴穿孔的中医治疗方法有哪些。,0.24708624708624707,0.24470587750045683,0.09036144080712938,0.18823528926516275,0.0278599484434791
结肠闭锁的中医治疗方法有哪些。,0.2480211081794195,0.24533332851256898,0.08014571451269271,0.19199999517923566,0.022237350084799528
先天性睾丸发育不全的中医治疗方法有哪些。,0.016172506738544475,0.01095889916667515,0.0,0.01095889916667515,0.00172694961839256
急性卡他性扁桃体炎的中医治疗方法有哪些。,0.3045685279187817,0.30334189733771255,0.10097719372046413,0.2416452392400263,0.04520776233599531
代偿性抗炎症反应综合征的中医治疗方法有哪些。,0.16877637130801687,0.16595744194622017,0.04571428072751075,0.10638297386111385,0.011689703419031177
眼内性假瘤的中医治疗方法有哪些。,0.22325581395348837,0.22065727213030936,0.060606055642057344,0.16901407964204648,0.019873828840253058
呼吸性酸中毒的中医治疗方法有哪些。,0.01918465227817746,0.014527840054642352,0.0,0.014527840054642352,0.0024887924597526644
血管性血友病的中医治疗方法有哪些。,0.30656934306569344,0.30466829968161596,0.0956790073457269,0.2211302161435325,0.026023317830491433
肝胆管炎的中医治疗方法有哪些。,0.24449877750611249,0.24197530368370687,0.07431340373065141,0.1728395012145711,0.021125930497366337
鼻窦息肉的中医治疗方法有哪些。,0.25125628140703515,0.24936386272413558,0.0288461488757405,0.18320610190988623,0.014131197933391801
原发性免疫缺陷病的中医治疗方法有哪些。,0.035087719298245605,0.030456847848695692,0.0,0.030456847848695692,0.0024093791167586172
干燥性角结膜炎的中医治疗方法有哪些。,0.1885245901639344,0.18595040832183607,0.05039787298760331,0.1322314000573733,0.017152907262155053
角结膜异物的中医治疗方法有哪些。,0.19775280898876405,0.1950113329838906,0.040561617469292204,0.13605441688411737,0.016402845190794074
经皮腔内球囊肺动脉瓣成形术后的中医治疗方法有哪些。,0.024813895781637715,0.02010049753390189,0.0,0.02010049753390189,0.002930761936406472
昏迷的中医治疗方法有哪些。,0.25278810408921937,0.24905659890523324,0.0461893716840993,0.21132074984862953,0.017154293823257998
下颌正中囊肿的中医治疗方法有哪些。,0.1471861471861472,0.14847161076257145,0.03682719047645102,0.1266375496272003,0.010390406206819785
颈-眼-听神经综合征的中医治疗方法有哪些。,0.03125,0.02631578449709235,0.0,0.02631578449709235,0.003665751263751567
